"date","var","mean","sd"
2024-07-04,"FVC",0.189911630519038,0.0437941481285988
2024-07-04,"NNI",0.876529959690882,0.056557063621364
2024-07-11,"LAI",0.416795305368121,0.224598512293983
2024-07-11,"Cm",0.00365911042290675,0.000596314980033715
2024-07-11,"CNC_Cprot",1.16971439954846,0.549513487297483
2024-07-11,"FVC",0.207106501762864,0.0679912775276387
2024-07-11,"NNI",0.642201241469826,0.0307876996553709
2024-07-24,"LAI",2.19722989019613,0.779230898872419
2024-07-24,"Cm",0.00412347378496211,0.0003672928624677
2024-07-24,"CNC_Cprot",8.33574091833691,2.80308139351262
2024-07-24,"FVC",0.554757128339694,0.127205071351937
2024-07-24,"NNI",1.21944191889579,0.151928425112142
2024-07-26,"LAI",1.04721092755451,0.63036905826404
2024-07-26,"Cm",0.00465353863275891,0.00125330482236334
2024-07-26,"CNC_Cprot",3.60223160406878,1.51874227288463
2024-07-26,"FVC",0.427672744620332,0.134457971679175
2024-07-26,"NNI",0.758552991769288,0.234473754501103
2024-07-29,"LAI",3.17471966251384,0.9836318851907
2024-07-29,"Cm",0.00497660949165651,0.000272117194238817
2024-07-29,"CNC_Cprot",10.9191378628792,3.19828621297847
2024-07-29,"FVC",0.683972217586585,0.135997803571721
2024-07-29,"NNI",1.12513348488455,0.136244066163774
2024-07-31,"LAI",3.85312587967099,1.13902994792408
2024-07-31,"Cm",0.00485291246590096,0.00040244467619824
2024-07-31,"CNC_Cprot",11.9231317930443,3.36110697243259
2024-07-31,"FVC",0.816262569148527,0.141856703640606
2024-07-31,"NNI",1.11098235014186,0.155392047011754
2024-08-03,"LAI",3.05013488003508,0.941955664080731
2024-08-03,"Cm",0.00520930549692969,0.000358850141908051
2024-08-03,"CNC_Cprot",10.5986393014359,3.31828361428411
2024-08-03,"FVC",0.658059505225961,0.125577342160853
2024-08-03,"NNI",1.07527673456787,0.135612559885563
2024-08-05,"LAI",3.00458258721804,0.932217672764192
2024-08-05,"Cm",0.00514663268844489,0.00027986929595994
2024-08-05,"CNC_Cprot",9.16461567927239,2.6447618928557
2024-08-05,"FVC",0.666532270285452,0.131798161417535
2024-08-05,"NNI",0.964441139015497,0.111682186252801
2024-08-08,"LAI",4.09562724705266,1.11962440782584
2024-08-08,"Cm",0.00449842450393061,0.00020945776178568
2024-08-08,"CNC_Cprot",13.2466415981221,3.14025402966531
2024-08-08,"FVC",0.811167513431851,0.150836206851002
2024-08-08,"NNI",1.24866859783398,0.111010258446322
2024-08-10,"LAI",3.40736039929352,0.916527438337045
2024-08-10,"Cm",0.00483978159460347,0.000249733199043126
2024-08-10,"CNC_Cprot",11.316200732665,3.0677381220606
2024-08-10,"FVC",0.726560104811607,0.115634649462687
2024-08-10,"NNI",1.13025741828146,0.130064747674805
2024-08-13,"LAI",3.3446083857223,0.816097984612232
2024-08-13,"Cm",0.00537184521631706,0.000421229056713654
2024-08-13,"CNC_Cprot",11.871020050936,2.93135577640836
2024-08-13,"FVC",0.701331503429385,0.102578257505048
2024-08-13,"NNI",1.12262122429059,0.111793768880901
2024-08-23,"LAI",2.87115043085502,0.583217982551053
2024-08-23,"Cm",0.00457451614716393,0.000350905097303061
2024-08-23,"CNC_Cprot",10.6058568228469,2.32534497252644
2024-08-23,"FVC",0.654361068639298,0.0777090025816542
2024-08-23,"NNI",1.22460151082394,0.0967948900116938
2024-08-25,"LAI",3.1410038561322,0.55358867774939
2024-08-25,"Cm",0.00476888285308188,0.00023487183314375
2024-08-25,"CNC_Cprot",10.6575851703799,2.00973705803636
2024-08-25,"FVC",0.710789848032386,0.0673271718518946
2024-08-25,"NNI",1.13581803207919,0.0931963214405492
2024-08-28,"LAI",3.4630339447149,0.760725633766774
2024-08-28,"Cm",0.00518194807092334,0.00040340525521667
2024-08-28,"CNC_Cprot",11.5646053930355,2.61433034874034
2024-08-28,"FVC",0.733854958830878,0.0875143184023003
2024-08-28,"NNI",1.09588061291262,0.11743465411644
2024-08-30,"LAI",3.06327313557267,0.652445394902379
2024-08-30,"Cm",0.0048135542750716,0.000322062455954402
2024-08-30,"CNC_Cprot",10.2127039354554,2.31147328648015
2024-08-30,"FVC",0.694069006415301,0.0938397528252599
2024-08-30,"NNI",1.09702604501312,0.120850044919159
2024-09-07,"LAI",0.797445975138459,0.835688599597471
2024-09-07,"Cm",0.00372702632587387,0.0016509281144323
2024-09-07,"CNC_Cprot",2.0381982222925,2.68345837960856
2024-09-07,"FVC",0.335526370129353,0.169559055090805
2024-09-07,"NNI",0.663505630485614,0.237208543372992
2024-09-09,"LAI",3.27254983800095,0.766239791342122
2024-09-09,"Cm",0.00527114471553305,0.000444637920284365
2024-09-09,"CNC_Cprot",11.1701483546301,2.61577229080264
2024-09-09,"FVC",0.714529764080463,0.112666902038707
2024-09-09,"NNI",1.08652476363197,0.112694582112938
2024-09-27,"LAI",2.6905136037358,0.678147198858009
2024-09-27,"Cm",0.0050026795483021,0.000256046946350667
2024-09-27,"CNC_Cprot",9.79374524119288,2.40169941408464
2024-09-27,"FVC",0.643904633993326,0.0981916454990854
2024-09-27,"NNI",1.11156214885278,0.129999073521513
2024-09-29,"LAI",2.90149058678816,0.727824105521531
2024-09-29,"Cm",0.00500905368244275,0.000274256057998635
2024-09-29,"CNC_Cprot",9.94290119998677,2.50839102467022
2024-09-29,"FVC",0.690264517701296,0.103281201525894
2024-09-29,"NNI",1.07470988657952,0.137707586359127
2024-10-29,"LAI",0.0123905894538756,0.0444102267131253
2024-10-29,"Cm",0.00273490843561418,0.000421456928118103
2024-10-29,"CNC_Cprot",0.0983008117737184,0.279787396434702
2024-10-29,"FVC",0.0353689972305505,0.0448244256111333
2024-10-29,"NNI",NA,NA
2024-11-01,"LAI",0.0235934413063914,0.0914123192862904
2024-11-01,"Cm",0.003153495425575,0.000187299884647665
2024-11-01,"CNC_Cprot",0.0873591940914995,0.290862619847143
2024-11-01,"FVC",0.0383470284775687,0.0615274677088238
2024-11-01,"NNI",NA,NA
2024-11-11,"LAI",0.142302581753452,0.119072032337494
2024-11-11,"Cm",0.00182063292869993,0.00139186473954426
2024-11-11,"CNC_Cprot",2.33435713747979,2.63112411268949
2024-11-11,"FVC",0.0336515123273657,0.0142473435436202
2024-11-11,"NNI",NA,NA
2024-11-13,"LAI",0.0300912800976644,0.0860256463572776
2024-11-13,"Cm",0.00364308831279253,0.000205598392373824
2024-11-13,"CNC_Cprot",0.152708495262337,0.307790898030394
2024-11-13,"FVC",0.0566687048275801,0.0538176028058994
2024-11-13,"NNI",0.564262008223854,NA
2024-11-16,"LAI",1.26860723297956,0.122714106756133
2024-11-16,"Cm",0.00443077410251812,7.49746133776749e-06
2024-11-16,"CNC_Cprot",7.86726515722829,1.28183725669706
2024-11-16,"FVC",0.20574982910482,0.0876924255371585
2024-11-16,"NNI",1.55665125543214,0.218826706258529
2024-11-23,"LAI",0.0814346244944825,0.100331217394768
2024-11-23,"Cm",0.00384486941850831,0.000242814689185027
2024-11-23,"CNC_Cprot",0.320579277830697,0.339326711771932
2024-11-23,"FVC",0.0818136263669869,0.0575120759337516
2024-11-23,"NNI",0.569846323309728,0.0849778896437728
2024-12-01,"LAI",0.455070705385879,0.143471987216233
2024-12-01,"Cm",0.00233321671602912,0.00122544926529336
2024-12-01,"CNC_Cprot",1.58918507301877,2.0259337792689
2024-12-01,"FVC",0.0563418151767448,0.0115390110221015
2024-12-01,"NNI",NA,NA
2024-12-11,"LAI",0.0247121364671668,0.0871917568857045
2024-12-11,"Cm",0.00345870623430021,0.000205477463274705
2024-12-11,"CNC_Cprot",0.133660560687679,0.379229979203252
2024-12-11,"FVC",0.0128225492829209,0.0428814893422795
2024-12-11,"NNI",NA,NA
2024-12-16,"LAI",0.00885645266037521,0.041244543393457
2024-12-16,"Cm",0.00315209123817662,0.000288494757422198
2024-12-16,"CNC_Cprot",0.0589057239054074,0.176483956953641
2024-12-16,"FVC",0.00768194685909737,0.0267351301532876
2024-12-16,"NNI",NA,NA
2024-12-21,"LAI",0.0272941808639295,0.0650835313398557
2024-12-21,"Cm",0.00352312460999264,0.000231672484908298
2024-12-21,"CNC_Cprot",0.0804509433449333,0.268466969189505
2024-12-21,"FVC",0.0213220760690388,0.0307025825184187
2024-12-21,"NNI",NA,NA
2024-12-23,"LAI",0.0747268687064629,0.0877108767610416
2024-12-23,"Cm",0.0039190886688397,0.000215447008917826
2024-12-23,"CNC_Cprot",0.142440681891288,0.32283791702889
2024-12-23,"FVC",0.0269707118323547,0.039229355796303
2024-12-23,"NNI",NA,NA
2024-12-26,"LAI",0.0279968827639476,0.0653080232313826
2024-12-26,"Cm",0.00377471424736689,0.000191367616193768
2024-12-26,"CNC_Cprot",0.0437518362562324,0.170497039721922
2024-12-26,"FVC",0.0129301594296664,0.0296326229474837
2024-12-26,"NNI",NA,NA
2024-12-28,"LAI",0.0126760001469022,0.0518337150661952
2024-12-28,"Cm",0.0034777769855451,0.000239815499099004
2024-12-28,"CNC_Cprot",0.0382506068536015,0.142735413374355
2024-12-28,"FVC",0.00930662789306912,0.0286318117318251
2024-12-28,"NNI",NA,NA
2024-12-31,"LAI",0.0158325284614558,0.0571102240844269
2024-12-31,"Cm",0.00359823849379778,0.000206599966881958
2024-12-31,"CNC_Cprot",0.0414312157108513,0.160731477686146
2024-12-31,"FVC",0.0102097365640031,0.0307251927943535
2024-12-31,"NNI",NA,NA
2025-01-12,"LAI",0.058486143827014,0.085384660993251
2025-01-12,"Cm",0.00391330237115928,0.000176208130201787
2025-01-12,"CNC_Cprot",0.357149568567767,0.385394975388832
2025-01-12,"FVC",0.0382541108673078,0.0358458928321358
2025-01-12,"NNI",NA,NA
2025-01-17,"LAI",0.0126603717603017,0.0510382205521533
2025-01-17,"Cm",0.00313868105707983,0.00027209334989106
2025-01-17,"CNC_Cprot",0.0495069676246711,0.185294415768133
2025-01-17,"FVC",0.02336335884341,0.0314846198870792
2025-01-17,"NNI",NA,NA
2025-02-04,"LAI",0.268175046905188,0.280532832332718
2025-02-04,"Cm",0.0014205483995643,0.00165041869751622
2025-02-04,"CNC_Cprot",1.04687953567089,1.85225097297357
2025-02-04,"FVC",0.0670000581662333,0.0267662548325359
2025-02-04,"NNI",1.14975551039261,0.473218925786453
2025-02-06,"LAI",0.0565494487260409,0.0735888564335248
2025-02-06,"Cm",0.000985027690057971,0.00103080792275971
2025-02-06,"CNC_Cprot",0.716965162428096,1.24266160792609
2025-02-06,"FVC",0.0468012663788909,0.0347879767478514
2025-02-06,"NNI",NA,NA
2025-02-16,"LAI",0.149336655088159,0.0681401623805754
2025-02-16,"Cm",0.00354524305344797,0.000269213012616248
2025-02-16,"CNC_Cprot",1.275564053659,0.45536486744873
2025-02-16,"FVC",0.13889839966933,0.0356329437094127
2025-02-16,"NNI",NA,NA
2025-03-03,"LAI",0.334100665940178,0.143174513276627
2025-03-03,"Cm",0.00386877045668878,0.000282611467719131
2025-03-03,"CNC_Cprot",1.45601444487828,0.612850840604837
2025-03-03,"FVC",0.225477589229338,0.0668175231097116
2025-03-03,"NNI",NA,NA
2025-03-06,"LAI",0.28427443533884,0.142033374527539
2025-03-06,"Cm",0.0032453510177939,0.000287549889338218
2025-03-06,"CNC_Cprot",1.32264555403205,0.636840077575576
2025-03-06,"FVC",0.224743853496431,0.0611473555745243
2025-03-06,"NNI",NA,NA
2025-03-08,"LAI",0.346350578028102,0.191616163734576
2025-03-08,"Cm",0.00322766701263094,0.000434862925566183
2025-03-08,"CNC_Cprot",1.14046956866785,0.665156078943133
2025-03-08,"FVC",0.239756106615586,0.0741732696949729
2025-03-08,"NNI",0.774105607272406,0.0157641298786242
2025-03-31,"LAI",2.22541937855787,0.883764347326255
2025-03-31,"Cm",0.00467679172288626,0.000298571553874065
2025-03-31,"CNC_Cprot",8.52093663664405,3.52804186079977
2025-03-31,"FVC",0.581971732249787,0.139652360252112
2025-03-31,"NNI",1.13546443619537,0.208089694141949
2025-04-04,"LAI",2.75539172804633,1.01247786708106
2025-04-04,"Cm",0.00430560068208399,0.000430409628740376
2025-04-04,"CNC_Cprot",9.6521324403584,3.71575805685032
2025-04-04,"FVC",0.668615196723231,0.146247935770388
2025-04-04,"NNI",1.19708557827606,0.260032517404596
2025-04-05,"LAI",2.42527455368707,0.903227970459613
2025-04-05,"Cm",0.00429617341196294,0.000302208029446354
2025-04-05,"CNC_Cprot",9.49146243994839,3.66482075240933
2025-04-05,"FVC",0.620010547989676,0.133180757071075
2025-04-05,"NNI",1.27172955673822,0.246508699503265
2025-04-07,"LAI",2.88710565589975,1.03523113074617
2025-04-07,"Cm",0.00456321460998964,0.00038034564277826
2025-04-07,"CNC_Cprot",10.0625803741507,3.84115585263564
2025-04-07,"FVC",0.656714550219476,0.147896549083179
2025-04-07,"NNI",1.1589941329036,0.238846173607454
2025-04-10,"LAI",3.00555808166432,1.04537664593762
2025-04-10,"Cm",0.00465770290831515,0.000256644885591018
2025-04-10,"CNC_Cprot",10.8245548823372,3.99410989939319
2025-04-10,"FVC",0.670530934839748,0.137559505182558
2025-04-10,"NNI",1.1921929217233,0.226028545919903
2025-04-22,"LAI",2.59443324247137,0.891244501845132
2025-04-22,"Cm",0.00556207708554169,0.000394121354758041
2025-04-22,"CNC_Cprot",7.42894591061875,2.46148154417617
2025-04-22,"FVC",0.64682748458933,0.127596986392753
2025-04-22,"NNI",0.809798530211273,0.0894289825484072
2025-04-25,"LAI",3.73990344446759,1.2480076679161
2025-04-25,"Cm",0.00466704550659457,0.000411066825027296
2025-04-25,"CNC_Cprot",13.7628033526762,4.27539551607642
2025-04-25,"FVC",0.736878585157006,0.135228684715258
2025-04-25,"NNI",1.33263983708822,0.222890356243315
2025-04-30,"LAI",3.44079066602903,1.20053617768939
2025-04-30,"Cm",0.00476756467494767,0.000326932403625984
2025-04-30,"CNC_Cprot",12.5783757981519,4.35877360757944
2025-04-30,"FVC",0.691193952723298,0.145240243490655
2025-04-30,"NNI",1.24842654414418,0.184565143786467
2025-05-02,"LAI",4.09263967627356,1.45004326781861
2025-05-02,"Cm",0.00447247969934197,0.000429445439051313
2025-05-02,"CNC_Cprot",13.2300412861934,4.60225914353594
2025-05-02,"FVC",0.808619596107408,0.172060964321762
2025-05-02,"NNI",1.2355006673327,0.249168399864533
2025-05-15,"LAI",3.56397330078708,1.23727425599721
2025-05-15,"Cm",0.00455373551880638,0.000256613998527848
2025-05-15,"CNC_Cprot",12.468376294125,4.20118850681419
2025-05-15,"FVC",0.718889815472933,0.164019165920939
2025-05-15,"NNI",1.26178106743304,0.192397864356214
2025-05-24,"LAI",0.0076091724155514,0.0464340997081894
2025-05-24,"Cm",0.00328861808419217,0.000825816511139996
2025-05-24,"CNC_Cprot",0.178491239456107,0.204739497056961
2025-05-24,"FVC",0.0131081062079533,0.0436215967180127
2025-05-24,"NNI",0.52638552948949,NA
2025-05-25,"LAI",0.00976702588969749,0.0565805872992776
2025-05-25,"Cm",0.0045059030248816,0.000798092782502747
2025-05-25,"CNC_Cprot",0.359670791899525,0.219406207756363
2025-05-25,"FVC",0.0301342931884868,0.0541810548045971
2025-05-25,"NNI",0.539022849575643,0.0231933352047528
2025-05-30,"LAI",0.0204617098450314,0.0786009561109756
2025-05-30,"Cm",0.00300744271378282,0.000665531342405624
2025-05-30,"CNC_Cprot",0.266197631784666,0.189660501572469
2025-05-30,"FVC",0.0297793764985452,0.0473726558454309
2025-05-30,"NNI",0.396289353157321,0.0309081192484229
2025-06-09,"LAI",0.289957997505553,0.174082422824757
2025-06-09,"Cm",0.00220881177479304,0.00130199939637349
2025-06-09,"CNC_Cprot",1.80667676316435,2.11968802947895
2025-06-09,"FVC",0.052708211668962,0.0181138968823312
2025-06-09,"NNI",NA,NA
2025-06-11,"LAI",0.0030118088064672,0.02386381729778
2025-06-11,"Cm",0.0051505142825569,0.000450792675733606
2025-06-11,"CNC_Cprot",0.0206309432017639,0.111699474320876
2025-06-11,"FVC",0.0610491785025874,0.0340825713923145
2025-06-11,"NNI",NA,NA
2025-06-13,"LAI",0.00384017695310027,0.0293797106550945
2025-06-13,"Cm",0.00307934323862799,0.00145165978316106
2025-06-13,"CNC_Cprot",0.0425847788836447,0.140553292445301
2025-06-13,"FVC",0.0250627540360235,0.0431956936928447
2025-06-13,"NNI",NA,NA
2025-06-14,"LAI",0.0119148449008461,0.0574982058608862
2025-06-14,"Cm",0.0019878494082192,0.000515723939471952
2025-06-14,"CNC_Cprot",0.139035871255125,0.370949044302452
2025-06-14,"FVC",0.0102365199027402,0.0389197199904142
2025-06-14,"NNI",NA,NA
2025-06-16,"LAI",0.00369404786845756,0.0251869945159296
2025-06-16,"Cm",0.00142705530683892,0.000563845640650972
2025-06-16,"CNC_Cprot",0.090070778524319,0.25743273832925
2025-06-16,"FVC",0.00800254865270142,0.030833176659429
2025-06-16,"NNI",NA,NA
2025-06-19,"LAI",0.00409677528321396,0.027275700959891
2025-06-19,"Cm",0.00112886838804454,0.000569557182149619
2025-06-19,"CNC_Cprot",0.0135540004601691,0.0413381591534857
2025-06-19,"FVC",0.0052157697155476,0.0208887592532565
2025-06-19,"NNI",NA,NA
2025-06-21,"LAI",0.00131499899785118,0.0180047336490379
2025-06-21,"Cm",0.00348968123326749,0.000881375650447064
2025-06-21,"CNC_Cprot",0.00961150541403439,0.0625021147378642
2025-06-21,"FVC",0.0386796807118984,0.0384278732107186
2025-06-21,"NNI",NA,NA
2025-06-23,"LAI",0.00477199069884887,0.0381734413178187
2025-06-23,"Cm",0.00165923451074145,0.000950296850698654
2025-06-23,"CNC_Cprot",0.0610231777563756,0.131852318336979
2025-06-23,"FVC",0.00904239412345707,0.0348228516861907
2025-06-23,"NNI",NA,NA
2025-06-26,"LAI",0.0234960716943322,0.0774403707078671
2025-06-26,"Cm",0.00280937980210712,0.000439437016562829
2025-06-26,"CNC_Cprot",0.17934987118446,0.439190294406252
2025-06-26,"FVC",0.0114472079989947,0.0367116100273091
2025-06-26,"NNI",NA,NA
2025-07-01,"LAI",0.00603111886939164,0.0423012550802524
2025-07-01,"Cm",0.00171522566656782,0.00102195649226342
2025-07-01,"CNC_Cprot",0.101531520190779,0.13312080779955
2025-07-01,"FVC",0.0091859587731495,0.0360173031748218
2025-07-01,"NNI",NA,NA
2025-07-03,"LAI",0.00656824448514123,0.0440823318049224
2025-07-03,"Cm",0.00168576059056863,0.00101899302558167
2025-07-03,"CNC_Cprot",0.0439554485573628,0.144237721923189
2025-07-03,"FVC",0.0114114384043713,0.0373610234946863
2025-07-03,"NNI",NA,NA
2025-07-04,"LAI",0.00991292905568708,0.0561181788968978
2025-07-04,"Cm",0.00154162011685278,0.000652851170131285
2025-07-04,"CNC_Cprot",0.0405915622006517,0.167607514333795
2025-07-04,"FVC",0.00934485246042916,0.0336148561704635
2025-07-04,"NNI",NA,NA
2025-07-09,"LAI",0.0544167835112095,0.141340941824018
2025-07-09,"Cm",0.00238628715525793,0.000525839962201206
2025-07-09,"CNC_Cprot",0.135784549977892,0.322059227887244
2025-07-09,"FVC",0.0439875043851126,0.0565874506109046
2025-07-09,"NNI",0.6414067653401,0.090679638278974
2025-07-11,"LAI",0.0478551312011997,0.124818489700192
2025-07-11,"Cm",0.00417688936076322,0.000797561041361966
2025-07-11,"CNC_Cprot",0.210487303755863,0.293389069622869
2025-07-11,"FVC",0.0942769526872178,0.0548081092002289
2025-07-11,"NNI",0.447326156652961,0.064228938309354
2025-07-14,"LAI",0.244365922435252,0.152544087883037
2025-07-14,"Cm",0.00366957532512674,0.000483903675227622
2025-07-14,"CNC_Cprot",0.987501861224341,0.46293263798411
2025-07-14,"FVC",0.130036113361373,0.0550443618729654
2025-07-14,"NNI",0.68353509827032,0.10293934685614
2025-07-16,"LAI",0.358963894029689,0.12919495062749
2025-07-16,"Cm",0.003086312259764,0.000513779225862127
2025-07-16,"CNC_Cprot",0.970490561581628,0.433658577599583
2025-07-16,"FVC",0.198177911796022,0.0357629184788527
2025-07-16,"NNI",0.654399912855423,0.14691354312298
2025-07-23,"LAI",0.781472871383262,0.208241456452108
2025-07-23,"Cm",0.00400376240763445,0.000487273182899405
2025-07-23,"CNC_Cprot",3.05406067121861,0.75296373560049
2025-07-23,"FVC",0.263517584911613,0.0522047150903423
2025-07-23,"NNI",0.849353998159062,0.171471393150218
2025-07-29,"LAI",2.13649289725825,0.411321752630789
2025-07-29,"Cm",0.00551146084542906,0.000457380284142229
2025-07-29,"CNC_Cprot",8.79729575819747,1.89031861283249
2025-07-29,"FVC",0.525884393862514,0.0676556724829439
2025-07-29,"NNI",1.08562387198924,0.0910192469664615
2025-07-31,"LAI",2.65509540275779,0.532017096480952
2025-07-31,"Cm",0.00486027909209952,0.00013866803775911
2025-07-31,"CNC_Cprot",9.38145149447197,2.0685305718967
2025-07-31,"FVC",0.633389980467253,0.0845793853206912
2025-07-31,"NNI",1.09097016590665,0.127633044817806
2025-08-03,"LAI",0.671951448068369,0.469295248678734
2025-08-03,"Cm",0.00299060322259022,0.00131303443992051
2025-08-03,"CNC_Cprot",3.9269226103328,2.29004258948671
2025-08-03,"FVC",0.159070678336849,0.115744321864761
2025-08-03,"NNI",1.3108471821912,0.0991730028372808
2025-08-05,"LAI",2.87763725463734,0.553513037135355
2025-08-05,"Cm",0.00577618154496778,0.000430970701060524
2025-08-05,"CNC_Cprot",11.015589890785,2.29469671414446
2025-08-05,"FVC",0.613627989105014,0.0778371373273181
